0	Index      	 *	Score 	Summary	Detail	Bounty	
1	36231 56121	 * 	299.29	橙4易伤3伤害2时间3雷电	13a雷电236伤害36a序列升级456a易伤7核8a时间9挖青	5
2	36133 56121	   	294.28	橙4易伤3伤害2时间2雷电	1a雷电256伤害3双倍矿456a易伤56a序列升级7核8a时间9挖青	4
3	36231 32164	 * 	293.22	橙3易伤2等级2伤害3雷电1时间	137雷电23伤害37序列升级457易伤67等级8双倍矿9核a时间	8
4	36131 32536	 * 	292.91	橙4易伤2等级2伤害2雷电	17雷电2a伤害3双倍矿4578易伤67等级7序列升级9核	10
5	36131 32533	   	291.57	橙4易伤2等级1伤害1时间2雷电	17雷电2伤害3双倍矿4578易伤67等级7序列升级9核a时间	9
6	36131 32535	   	291.57	橙4易伤2等级1伤害1时间2雷电	17雷电2伤害3双倍矿4578易伤67等级7序列升级9核a时间	10
7	36231 32165	   	290.62	橙3易伤2等级2伤害3雷电1暴击	137雷电23伤害37序列升级457易伤67等级8双倍矿9核a暴击	8
8	36135 32533	   	288.11	橙3易伤2等级2伤害1时间2雷电	17雷电25伤害3双倍矿478易伤67等级7序列升级9核a时间	9
9	36231 32141	 * 	285.17	橙3易伤3等级2伤害3雷电	137雷电23伤害37序列升级457易伤678等级9攻速a核	7
10	36131 32534	   	284.98	橙4易伤2等级1伤害2雷电	17雷电2伤害3双倍矿4578易伤67等级7序列升级9核a全技能	9
11	62631 32533	 * 	284.68	橙4易伤2等级2暴击1时间1卖塔	1卖塔27暴击3雷电4578易伤67等级7序列升级9核a时间	9
12	34123 32212	 * 	284.29	橙5易伤2时间2暴击3雷电	169雷电25时间3459a易伤59序列升级7核89暴击	6
13	34123 34212	   	284.29	橙5易伤2时间2暴击3雷电	169雷电25时间3459a易伤59序列升级7核89暴击	7
14	34123 34312	   	284.29	橙5易伤2时间2暴击3雷电	169雷电25时间3459a易伤59序列升级7核89暴击	8
15	34123 42212	   	284.29	橙5易伤2时间2暴击3雷电	169雷电25时间3459a易伤59序列升级7核89暴击	5
16	34113 24143	 * 	283.70	橙3易伤2等级2时间3雷电1暴击	149雷电25时间359易伤59序列升级6掉矿7暴击89等级a核	6
17	34241 53123	 * 	283.48	橙3易伤2等级3时间3雷电	19a雷电289时间3敌人爆炸4a等级5立即金币69a易伤7核9a序列升级	10
18	34242 53123	   	283.48	橙3易伤2等级3时间3雷电	19a雷电289时间35敌人爆炸4a等级69a易伤7核9a序列升级	10
19	34123 12214	 * 	282.39	橙4易伤2时间1等级1暴击	1雷电25时间3457易伤5序列升级6攻速8暴击9核a等级	9
20	22321 32361	 * 	280.13	橙5易伤2时间1等级	1最后敌人25时间3458a易伤5序列升级6等级7全技能9核	4
21	36233 24431	   	279.36	橙4易伤3伤害3雷电1核弹	136雷电235伤害35序列升级4579易伤8核弹a核	4
22	34123 51316	   	279.28	橙5易伤2时间2暴击2雷电	19雷电25时间3459a易伤59序列升级69暴击7核8立即金币	5
23	34123 21653	   	278.27	橙3易伤2等级3时间2雷电	1a雷电25a时间345易伤5a序列升级6掉矿7a等级8立即金币9核	9
24	36241 16311	   	278.24	橙3易伤3伤害2时间3雷电	13a雷电237伤害3a序列升级4基地爆炸59a易伤6核8a时间	9
25	36241 16331	   	278.24	橙3易伤3伤害2时间3雷电	13a雷电237伤害3a序列升级4基地爆炸59a易伤6核8a时间	8
26	36233 56121	   	278.24	橙3易伤3伤害2时间3雷电	13a雷电236伤害36a序列升级46a易伤5双倍矿7核8a时间9挖青	5
27	34123 21153	   	278.17	橙3易伤2等级3时间2雷电	1a雷电25a时间345易伤5a序列升级68掉矿7a等级9核	9
28	36231 36121	   	278.14	橙3易伤3伤害2时间3雷电	13a雷电236伤害3a序列升级45a易伤7核8a时间9挖青	5
29	36231 36271	   	278.14	橙3易伤3伤害2时间3雷电	13a雷电236伤害3a序列升级45a易伤7核8加一9a时间	5
30	36232 16311	   	278.14	橙3易伤3伤害2时间3雷电	13a雷电237伤害3a序列升级49a易伤5挖青6核8a时间	9
31	36232 16331	   	278.14	橙3易伤3伤害2时间3雷电	13a雷电237伤害3a序列升级49a易伤5挖青6核8a时间	8
32	36232 16361	   	278.14	橙3易伤3伤害2时间3雷电	13a雷电237伤害3a序列升级48a易伤5挖青6核9a时间	7
33	23621 12663	   	278.05	橙4易伤2等级2伤害	156最后敌人29等级39伤害4589易伤59序列升级7赏金塔a核	4
34	23621 14163	   	278.05	橙4易伤2等级2伤害	156最后敌人29等级39伤害4579易伤59序列升级8赏金塔a核	4
35	34123 33216	 * 	277.55	橙5易伤3时间3雷电	167雷电257时间34578易伤57序列升级9双倍矿a核	9
36	34123 33226	   	277.55	橙5易伤3时间3雷电	167雷电257时间34578易伤57序列升级9立即金币a核	8
37	34123 33536	   	277.55	橙5易伤3时间3雷电	167雷电257时间34579易伤57序列升级8立即金币a核	8
38	36621 14223	 * 	277.13	橙3易伤2伤害2时间1等级	1雷电2a伤害3策反4等级57a易伤6核8金币生成9a时间a序列升级	6
39	36231 32161	   	276.97	橙3易伤2等级2伤害3雷电	137雷电23伤害37序列升级457易伤67等级8双倍矿9核a低血量敌人	8
40	36231 32162	   	276.97	橙3易伤2等级2伤害3雷电	137雷电23伤害37序列升级457易伤67等级8双倍矿9核a金币生成	8
41	36231 32163	   	276.97	橙3易伤2等级2伤害3雷电	137雷电23伤害37序列升级457易伤67等级8双倍矿9核a敌人爆炸	8
42	12241 23421	   	276.96	橙3易伤2等级3时间1暴击	1敌人爆炸245时间35a易伤5序列升级6暴击7核89等级	2
43	12341 23421	   	276.96	橙3易伤2等级3时间1暴击	1敌人爆炸245时间35a易伤5序列升级6暴击7核89等级	3
44	36232 13223	   	276.87	橙3易伤2等级2伤害3雷电	139雷电23伤害39序列升级49a易伤5挖青6核7随机矿89等级	10
45	36231 52231	   	276.66	橙4易伤3伤害3雷电	138雷电236伤害36序列升级4569易伤7攻速a核	5
46	36233 24321	   	276.66	橙4易伤3伤害3雷电	136雷电235伤害35序列升级4578易伤9攻速a核	4
47	36131 32531	   	275.32	橙4易伤2等级1伤害2雷电	17雷电2伤害3双倍矿4578易伤67等级7序列升级9核a敌人爆炸	9
48	36131 32531	   	275.32	橙4易伤2等级1伤害2雷电	17雷电2伤害3双倍矿4578易伤67等级7序列升级9核a策反	10
49	36131 32533	   	275.32	橙4易伤2等级1伤害2雷电	17雷电2伤害3双倍矿4578易伤67等级7序列升级9核a金币生成	10
