0	Index      	Bounty	 *	Score 	Summary	Detail	
1	12164 33213	2	 * 	303.19	DCR|5VULN|2DMG|3CDMG|2ASPD	12579VULN|279BPWR|37DMG|479CDMG|6AART|89ASPD|aRCR
2	12264 33213	3	   	303.19	DCR|5VULN|2DMG|3CDMG|2ASPD	12579VULN|279BPWR|37DMG|479CDMG|6AART|89ASPD|aRCR
3	12251 53113	4	 * 	295.14	DCR|5VULN|3DUR|2DMG	12789VULN|29BPWR|39DMG|469DUR|5TBNT|aRCR
4	12254 53113	4	   	295.14	DCR|5VULN|3DUR|2DMG	12789VULN|29BPWR|39DMG|469DUR|5BBNT|aRCR
5	12256 33113	5	   	295.14	DCR|5VULN|3DUR|2DMG	12789VULN|29BPWR|39DMG|459DUR|6TBNT|aRCR
6	12256 36113	6	   	295.14	DCR|5VULN|3DUR|2DMG	12689VULN|29BPWR|39DMG|459DUR|7TBNT|aRCR
7	13251 53113	4	   	295.14	DCR|5VULN|3DUR|2DMG	12789VULN|39DMG|469DUR|5TBNT|9BPWR|aRCR
8	13254 53113	4	   	295.14	DCR|5VULN|3DUR|2DMG	12789VULN|39DMG|469DUR|5BBNT|9BPWR|aRCR
9	13256 33113	5	   	295.14	DCR|5VULN|3DUR|2DMG	12789VULN|39DMG|459DUR|6TBNT|9BPWR|aRCR
10	13256 36113	6	   	295.14	DCR|5VULN|3DUR|2DMG	12689VULN|39DMG|459DUR|7TBNT|9BPWR|aRCR
11	12231 45134	8	 * 	292.65	DCR|4VULN|3DMG|3DUR	127aVULN|27aBPWR|378DMG|4ERES|5aLWND|67aDUR|9RCR
12	13231 45134	8	   	292.65	DCR|4VULN|3DMG|3DUR	127aVULN|378DMG|4ERES|5aLWND|67aDUR|7aBPWR|9RCR
13	12211 45134	8	   	292.55	DCR|4VULN|3DMG|3DUR	127aVULN|27aBPWR|378DMG|4LWND|5aERES|67aDUR|9RCR
14	13211 45134	8	   	292.55	DCR|4VULN|3DMG|3DUR	127aVULN|378DMG|4LWND|5aERES|67aDUR|7aBPWR|9RCR
15	12221 45134	8	   	292.45	DCR|4VULN|3DMG|3DUR	127aVULN|27aBPWR|378DMG|4DUST|5aERES|67aDUR|9RCR
16	13221 45134	8	   	292.45	DCR|4VULN|3DMG|3DUR	127aVULN|378DMG|4DUST|5aERES|67aDUR|7aBPWR|9RCR
17	12256 22521	5	   	291.46	DCR|3VULN|3DMG|3DUR|3LIT	12aVULN|26aBPWR|36aDMG|456DUR|78aLIT|9RCR
18	13256 22521	5	   	291.46	DCR|3VULN|3DMG|3DUR|3LIT	12aVULN|36aDMG|456DUR|6aBPWR|78aLIT|9RCR
