0	Index      	 *	Score 	Summary	Detail	Bounty	
1	33661 62321	 * 	311.80	橙3易伤3伤害2等级2时间	178伤害28时间3攻速4a等级589易伤6核8序列升级	1
2	33661 62322	   	292.78	橙3易伤3伤害2时间1等级	178伤害28时间3攻速4等级589易伤6核8序列升级a敌人爆炸	1
3	33661 62323	   	292.68	橙3易伤3伤害2时间1等级	178伤害28时间3攻速4等级589易伤6核8序列升级a掉矿	1
4	34282 23447	 * 	289.55	橙4易伤3伤害1等级2雷电	147伤害247a易伤3加一47序列升级5随机矿67雷电8核9等级	2
5	34282 23447	   	289.55	橙4易伤3伤害1等级2雷电	147伤害247a易伤3加一47序列升级5随机矿67雷电8核9等级	1
6	31236 23313	   	287.55	橙4易伤2伤害1等级2雷电1暴击	17伤害2平台3暴击4578易伤67雷电7序列升级9核a等级	3
7	33661 62313	   	286.86	橙2易伤3伤害2等级2时间1卖塔	178伤害28时间3攻速4a等级58易伤6核8序列升级9卖塔	1
8	34282 23452	 * 	286.80	橙5易伤3伤害3雷电	147伤害2479a易伤3加一47a序列升级5随机矿67a雷电8核	2
9	34282 23452	   	286.80	橙5易伤3伤害3雷电	147伤害2479a易伤3加一47a序列升级5随机矿67a雷电8核	1
10	32141 45263	 * 	286.15	紫3易伤3伤害2等级2时间2雷电	137伤害2加一37a序列升级4核57a易伤67雷电8a等级9a时间	1
11	34282 23448	   	284.75	橙3易伤3伤害1等级1时间2雷电	147伤害247易伤3加一47序列升级5随机矿67雷电8核9等级a时间	2
12	34282 23448	   	284.75	橙3易伤3伤害1等级1时间2雷电	147伤害247易伤3加一47序列升级5随机矿67雷电8核9等级a时间	1
13	33631 55231	 * 	282.05	橙3易伤3伤害2时间3攻速	167伤害28时间378攻速4随机矿578易伤78序列升级9核a立即金币	1
14	33631 55232	   	282.05	橙3易伤3伤害2时间3攻速	167伤害28时间378攻速4随机矿578易伤78序列升级9核a策反	1
15	33631 55233	   	281.95	橙3易伤3伤害2时间3攻速	167伤害28时间378攻速4随机矿578易伤78序列升级9核a掉矿	1
