0	Index      	 *	Score 	Summary	Detail	Bounty	
1	46632 11321	 * 	296.00	橙3易伤3伤害1等级3暴击1时间	178易伤278暴击3时间4金币生成578伤害6赏金塔78序列升级9核a等级	5
2	61632 11321	   	296.00	橙3易伤3伤害1等级3暴击1时间	178暴击278易伤3时间4金币生成578伤害6赏金塔78序列升级9核a等级	5
3	61312 11321	   	295.90	橙3易伤3伤害1等级3暴击1时间	178暴击278易伤3掉矿4时间578伤害6赏金塔78序列升级9核a等级	5
4	46312 11321	   	295.90	橙3易伤3伤害1等级3暴击1时间	178易伤278暴击3掉矿4时间578伤害6赏金塔78序列升级9核a等级	5
5	33233 62334	 * 	292.75	橙4易伤3伤害3时间	18a时间2低血量敌人348a易伤58a伤害6平台7双倍矿8a序列升级9核	10
6	36242 11353	   	285.25	橙3易伤3伤害3时间1暴击	178时间2暴击378易伤478伤害5随机矿6赏金塔78序列升级9平台a核	4
7	45131 13114	 * 	285.13	橙3易伤2等级2伤害2暴击1卖塔	149易伤2卖塔34暴击49序列升级59伤害69等级7核8双倍矿a雷电	5
8	36313 13335	 * 	283.38	橙3易伤2等级3时间2暴击	146时间29暴击39等级5随机矿7核89a易伤9序列升级	10
9	36313 13336	   	283.38	橙3易伤2等级3时间2暴击	146时间29暴击39等级5随机矿7核89a易伤9序列升级	9
10	63313 13335	   	283.38	橙3易伤2等级3时间2暴击	19暴击246时间39等级5随机矿7核89a易伤9序列升级	10
11	63313 13336	   	283.38	橙3易伤2等级3时间2暴击	19暴击246时间39等级5随机矿7核89a易伤9序列升级	9
12	61241 21351	   	282.41	橙3易伤2伤害1等级2暴击1时间	14暴击236易伤56伤害6序列升级7等级8雷电9时间a核	8
13	61241 21511	   	281.81	橙3易伤3伤害1等级2暴击	14暴击236易伤568伤害6序列升级7等级9攻速a核	7
14	61241 23311	   	281.81	橙3易伤3伤害1等级2暴击	14暴击236易伤567伤害6序列升级8等级9攻速a核	8
15	33232 63334	 * 	281.37	橙5易伤3时间3攻速	18a时间2低血量敌人3478a易伤58a攻速6平台8a序列升级9核	10
16	62242 11362	   	280.70	橙3易伤3伤害3暴击1时间1核弹	178暴击2挖尘378易伤478伤害5核弹6赏金塔78序列升级9时间a核	5
17	63242 11322	   	280.70	橙3易伤3伤害3暴击1时间1核弹	178暴击2时间378易伤478伤害5核弹6赏金塔78序列升级9挖尘a核	5
18	61552 11321	   	279.75	橙3易伤3伤害1等级3暴击	178暴击278易伤3基地爆炸4金币生成578伤害6赏金塔78序列升级9核a等级	5
19	46332 11321	   	279.65	橙3易伤3伤害1等级3暴击	178易伤278暴击3掉矿4基地爆炸578伤害6赏金塔78序列升级9核a等级	5
20	61332 11321	   	279.65	橙3易伤3伤害1等级3暴击	178暴击278易伤3掉矿4基地爆炸578伤害6赏金塔78序列升级9核a等级	5
21	46262 11332	   	279.22	橙3易伤3时间1等级2暴击2雷电	139易伤29暴击456时间79雷电8核9序列升级a等级	8
22	46262 13232	   	279.22	橙3易伤3时间1等级2暴击2雷电	139易伤29暴击456时间7核89雷电9序列升级a等级	7
23	61262 11332	   	279.22	橙3易伤3时间1等级2暴击2雷电	19暴击239易伤456时间79雷电8核9序列升级a等级	8
24	61262 13232	   	279.22	橙3易伤3时间1等级2暴击2雷电	19暴击239易伤456时间7核89雷电9序列升级a等级	7
25	61262 52232	   	279.22	橙3易伤3时间1等级2暴击2雷电	19暴击239易伤457时间6核89雷电9序列升级a等级	6
26	45131 13115	 * 	276.82	橙3易伤2等级2伤害2暴击1卖塔	149易伤2卖塔34暴击49序列升级59伤害69等级7核8双倍矿a随机矿	5
27	45131 13116	 * 	276.82	橙3易伤2等级2伤害2暴击1卖塔	149易伤2卖塔34暴击49序列升级59伤害69等级7核8双倍矿a最后敌人	5
28	45131 13111	 * 	276.72	橙3易伤2等级2伤害2暴击1卖塔	149易伤2卖塔34暴击49序列升级59伤害69等级7核8双倍矿a挖尘	5
29	45131 13112	 * 	276.72	橙3易伤2等级2伤害2暴击1卖塔	149易伤2卖塔34暴击49序列升级59伤害69等级7核8双倍矿a挖青	5
30	45131 13113	 * 	276.72	橙3易伤2等级2伤害2暴击1卖塔	149易伤2卖塔34暴击49序列升级59伤害69等级7核8双倍矿a掉矿	5
